name,address,website,has_website,phone_number,business_type,reviews_count,reviews_average,latitude,longitude,keyword,category,searched_zipcode,email_1,email_2,email_3,all_emails,facebook,instagram,email_found,scrape_status
wagamama,"2425 Harry Hines Blvd, Dallas, TX 75201",https://wagamama.com,Yes,(945) 495-9242,,2.0,79.0,32.7831358,-96.9284219,ramen restaurant,Food & Restaurant,75201,press@wagamama.com,,,press@wagamama.com,https://www.facebook.com/wagamama,https://www.instagram.com/wagamama_uk/,Yes,found_homepage
Alara - Modern Mediterranean,"1628 Oak Lawn Ave #120, Dallas, TX 75207",https://alaradtx.com,Yes,(214) 238-0737,,9.0,2.0,32.7898527,-96.9482131,Mediterranean restaurant,Food & Restaurant,75201,team@alaradtx.com,,,team@alaradtx.com,,https://www.instagram.com/alaradtx,Yes,found_homepage
Baboush,"3636 McKinney Ave #160, Dallas, TX 75204",https://baboushdallas.com,Yes,(214) 599-0707,,330.0,1.0,32.7898527,-96.9482131,Mediterranean restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Zatar Lebanese Tapas & Bar,"2825 Commerce St, Dallas, TX 75226",https://zatardallas.com,Yes,(972) 863-7100,,3.0,92.0,32.7898527,-96.9482131,Mediterranean restaurant,Food & Restaurant,75201,reservations@zatardallas.com,,,reservations@zatardallas.com,http://www.facebook.com/zatardallas,http://instagram.com/zatardallas,Yes,found_homepage
Babel,"2825 Commerce St, Dallas, TX 75226",https://zatardallas.com,Yes,(972) 863-7100,,3.0,92.0,32.7898527,-96.9482131,Mediterranean restaurant,Food & Restaurant,75201,reservations@zatardallas.com,,,reservations@zatardallas.com,http://www.facebook.com/zatardallas,http://instagram.com/zatardallas,Yes,found_homepage
CAVA,"3878 Oak Lawn Ave Suite 314, Dallas, TX 75219",https://cava.com,Yes,(469) 809-3533,,8.0,1.0,32.7898527,-96.9482131,Mediterranean restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Sachet,"4270 Oak Lawn Ave, Dallas, TX 75219",https://sachetdallas.com,Yes,(214) 613-6425,,1.0,56.0,32.7898527,-96.9482131,Mediterranean restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Saaya,"2511 Swiss Ave STE 110, Dallas, TX 75204",https://saayadallas.com,Yes,(469) 480-6254,,800.0,1.0,32.7898527,-96.9482131,Mediterranean restaurant,Food & Restaurant,75201,info@saayadallas.com,,,info@saayadallas.com,https://www.facebook.com/saayalounge,https://www.instagram.com/saayalounge/,Yes,found_subpage
The Mayor's House By Selda,"635 N Zang Blvd, Dallas, TX 75208",https://themayorshousebyselda.com,Yes,(214) 617-5837,,129.0,3.0,32.7898527,-96.9482131,Mediterranean restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Elia Greek Tavern,"635 N Zang Blvd, Dallas, TX 75208",https://themayorshousebyselda.com,Yes,(214) 617-5837,,129.0,3.0,32.7898527,-96.9482131,Mediterranean restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Chefika,"7859 Walnut Hill Ln Ste 170, Dallas, TX 75230",https://chefikadallas.com,Yes,(214) 758-0155,,2.0,59.0,32.7898527,-96.9482131,Mediterranean restaurant,Food & Restaurant,75201,,,,,,https://www.instagram.com/chefikadallas/,No,no_contact_found
Cafe Izmir Mediterranean Tapas,"3711 Greenville Ave, Dallas, TX 75206",https://cafeizmir.com,Yes,(214) 826-7788,,9.0,61.0,32.7898527,-96.9482131,Mediterranean restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/cafeizmirgreenville,https://www.instagram.com/cafeizmirgreenville/,No,no_contact_found
Taziki's Mediterranean Cafe - Old Town,"5500 Greenville Ave Unit #507, Dallas, TX 75206",https://tazikis.com,Yes,(214) 390-5458,,2.0,17.0,32.7898527,-96.9482131,Mediterranean restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/TazikisMedCafe,https://www.instagram.com/tazikis/,No,no_contact_found
Ziziki's,"4514 Travis St UNIT 122, Dallas, TX 75205",https://zizikis.com,Yes,(214) 521-2233,,1.0,78.0,32.7898527,-96.9482131,Mediterranean restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Fusion Mediterranean Grill & Bar,"12835 Preston Rd #220, Dallas, TX 75230",https://fusiongrillandbar.com,Yes,(469) 215-5952,,0.0,92.0,32.7898527,-96.9482131,Mediterranean restaurant,Food & Restaurant,75201,fusiondallastx@gmail.com,,,fusiondallastx@gmail.com,https://www.facebook.com/,https://www.instagram.com/fusiondallastxx,Yes,found_homepage
XENiA Mediterranean Kitchen,"12835 Preston Rd #220, Dallas, TX 75230",https://fusiongrillandbar.com,Yes,(469) 215-5952,,0.0,92.0,32.9243139,-96.9488303,Mediterranean restaurant,Food & Restaurant,75201,fusiondallastx@gmail.com,,,fusiondallastx@gmail.com,https://www.facebook.com/,https://www.instagram.com/fusiondallastxx,Yes,found_homepage
Selda Mediterranean,"6006 Belt Line Rd, Dallas, TX 75254",https://seldadallas.com,Yes,(972) 662-8847,,7.0,2.0,32.9243139,-96.9488303,Mediterranean restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Fadi's Mediterranean Grill,"6006 Belt Line Rd, Dallas, TX 75254",https://seldadallas.com,Yes,(972) 662-8847,,7.0,2.0,32.9243139,-96.9488303,Mediterranean restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Ephesus Mediterranean Grill,"10455 N Central Expy #118, Dallas, TX 75230",https://ephesusmediterraneangrilldallas.com,Yes,(972) 302-9766,,2.0,86.0,32.9243139,-96.9488303,Mediterranean restaurant,Food & Restaurant,75201,ephesusdallas@gmail.com,,,ephesusdallas@gmail.com,https://www.facebook.com/EphesusDallas/,https://www.instagram.com/ephesusdallas/,Yes,found_homepage
La Bodega Rotisserie and Goods,"10455 N Central Expy #118, Dallas, TX 75230",https://ephesusmediterraneangrilldallas.com,Yes,(972) 302-9766,,2.0,86.0,32.9243139,-96.9488303,Mediterranean restaurant,Food & Restaurant,75201,ephesusdallas@gmail.com,,,ephesusdallas@gmail.com,https://www.facebook.com/EphesusDallas/,https://www.instagram.com/ephesusdallas/,Yes,found_homepage
Food From Galilee,"6710 Snider Plaza, Dallas, TX 75205",https://foodfromgalilee.com,Yes,(214) 750-0330,,4.0,41.0,32.7892021,-96.9497813,Mediterranean restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
The Devonshire Club,"5757 W Lovers Ln suite 101, Dallas, TX 75209",https://thedevonshireclub.com,Yes,(214) 758-0025,,3.0,15.0,32.7892021,-96.9497813,Mediterranean restaurant,Food & Restaurant,75201,,,,,,https://www.instagram.com/thedevonshireclub/,No,no_contact_found
Sevan G & G Cafe,"920 S Harwood St #120, Dallas, TX 75201",https://bellatrinopizzeria.com,Yes,(214) 495-1303,,121.0,3.0,32.7892021,-96.9497813,Mediterranean restaurant,Food & Restaurant,75201,john@dallasbestpizza.com,,,john@dallasbestpizza.com,https://www.facebook.com/577830098915501,https://www.instagram.com/bella_trino,Yes,found_homepage
HQ Dallas Rooftop,"310 S Houston St 12th floor, Dallas, TX 75202",https://hqdallasrooftop.com,Yes,(214) 238-6589,,0.0,5.0,32.7892021,-96.9497813,Mediterranean restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/HQDallasRooftop,https://www.instagram.com/hqdallasrooftop/,No,no_contact_found
Kostas Cafe,"4914 Greenville Ave, Dallas, TX 75206",https://kostascafe.com,Yes,(469) 505-1957,,3.0,62.0,32.7892021,-96.9497813,Mediterranean restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
ATASH Mediterranean & Italian,"18484 Preston Rd Suite 119, Dallas, TX 75252",https://atashgrill.com,Yes,(214) 501-4449,,3.0,23.0,33.0018452,-96.9393047,Mediterranean restaurant,Food & Restaurant,75201,info@atashgrill.com,,,info@atashgrill.com,https://www.facebook.com/profile.php?id=61569046902624,https://www.instagram.com/atash.grill/,Yes,found_homepage
Old Damascus Mediterranean Restaurant,"18484 Preston Rd Suite 119, Dallas, TX 75252",https://atashgrill.com,Yes,(214) 501-4449,,3.0,23.0,33.0018452,-96.9393047,Mediterranean restaurant,Food & Restaurant,75201,info@atashgrill.com,,,info@atashgrill.com,https://www.facebook.com/profile.php?id=61569046902624,https://www.instagram.com/atash.grill/,Yes,found_homepage
WAVA HALAL GRILL,"3611 Greenville Ave A, Dallas, TX 75206",https://wavahalalgrill.com,Yes,(469) 778-0787,,782.0,1.0,32.8313475,-96.9146223,Mediterranean restaurant,Food & Restaurant,75201,info@wavagrill.com,,,info@wavagrill.com,,https://www.instagram.com/wavahalalgrillTX/,Yes,found_homepage
Maya's Modern Mediterranean,"6959 Arapaho Rd suite 115, Dallas, TX 75248",https://mayasmediterranean.com,Yes,(972) 803-5043,,3.0,7.0,32.8313475,-96.9146223,Mediterranean restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Gorji Restaurant,"5100 Belt Line Rd Ste 402, Dallas, TX 75254",https://chefgorji.com,Yes,(972) 503-7080,,7.0,47.0,32.8313475,-96.9146223,Mediterranean restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/ChefGorji,https://www.instagram.com/chef_gorji/,No,no_contact_found
Ardy's Mediterranean Fusion,"15615 Quorum Dr, Addison, TX 75001",https://ardysgrill.com,Yes,(972) 982-2734,,349.0,1.0,32.8313475,-96.9146223,Mediterranean restaurant,Food & Restaurant,75201,filler@godaddy.com,,,filler@godaddy.com,https://www.facebook.com/105776350902963,https://www.instagram.com/ardys_grill,Yes,found_homepage
Samad Cafe,"211 S Akard St, Dallas, TX 75202",https://easyslidertexas.com,Yes,,,1.0,3.0,32.8313475,-96.9146223,Mediterranean restaurant,Food & Restaurant,75201,info@easyslidertexas.com,,,info@easyslidertexas.com,https://www.facebook.com/people/Easy-Slider/100063592390037/,https://www.instagram.com/easyslidertx/?hl=en,Yes,found_homepage
Greek Isles Grill & Taverna,"5934 Royal Ln #120, Dallas, TX 75230",https://greekislesgrilledallas.com,Yes,(214) 484-8635,,4.0,25.0,32.8313475,-96.9146223,Mediterranean restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Sahara Mediterranean Restaurant,"5441 Alpha Rd #112, Dallas, TX 75240",https://thesahararestaurant.com,Yes,(972) 788-1898,,7.0,83.0,32.8313475,-96.9146223,Mediterranean restaurant,Food & Restaurant,75201,info@thesahararestaurant.com,,,info@thesahararestaurant.com,,,Yes,found_homepage
Zizikis,"11661 Preston Rd #309, Dallas, TX 75230",https://zizikis.com,Yes,(469) 232-9922,,7.0,52.0,32.8313475,-96.9146223,Mediterranean restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Miznon,"2639 Main St, Dallas, TX 75226",https://miznousa.com,Yes,,,4.0,14.0,32.7873244,-97.3753218,Middle Eastern restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Ariana Cuisine,"3607A Greenville Ave, Dallas, TX 75206",https://arianacuisinetx.com,Yes,(469) 317-7112,,8.0,49.0,32.8704749,-96.9037139,halal restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
The Halal Guys,"5444 Lemmon Ave, Dallas, TX 75209",https://thehalalguys.com,Yes,(469) 729-9929,,82.0,2.0,32.8704749,-96.9037139,halal restaurant,Food & Restaurant,75201,marketing@thehalalguysny.com,info@thehalalguysny.com,rewards@thehalalguysny.com,marketing@thehalalguysny.com | info@thehalalguysny.com | rewards@thehalalguysny.com,https://www.facebook.com/TheHalalGuys,https://www.instagram.com/thehalalguys/,Yes,found_subpage
Lyari Cafe Finest Pakistani/Indian Halal Cuisine,"11641 Harry Hines Blvd #201, Dallas, TX 75229",https://lyaricafe.com,Yes,(972) 589-1260,,718.0,1.0,32.9058276,-97.0391357,halal restaurant,Food & Restaurant,75201,info@lyaricafe.com,,,info@lyaricafe.com,https://www.facebook.com/profile.php?id=100088467701414,https://www.instagram.com/lyaricafe/,Yes,found_homepage
Wava Halal Grill,"1919 McKinney Ave, Dallas, TX 75201",https://cava.com,Yes,(214) 281-8668,,670.0,1.0,32.7898527,-96.9482131,halal restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Hyderabadi Biryani & BBQ,"6855 Greenville Ave, Dallas, TX 75231",https://hyderabadibiryanibarbeque.com,Yes,(469) 921-4331,,9.0,99.0,32.7898527,-96.9482131,halal restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
MADINA HALAL GRILL,"114 E Main St, Richardson, TX 75081",https://madinamoroccantx.com,Yes,(214) 774-9120,,103.0,2.0,32.9487293,-96.8754221,halal restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Everything Halal,"3701 Esters Rd #106, Irving, TX 75038",https://halalirving.com,Yes,(972) 887-3742,,8.0,51.0,32.8576863,-97.1527067,halal restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
CAFE LAZIZ,"9203 Skillman St # 108, Dallas, TX 75243",https://cafelazizdallas.com,Yes,(214) 774-9933,,5.0,53.0,32.9034612,-96.8605319,halal restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/Mymozo-Online-Ordering-211432203141138/,,No,no_contact_found
Chop House Gyro - Dallas,"5301 Alpha Rd Suit A-12, Dallas, TX 75240",https://chophousegyro.com,Yes,(214) 831-9905,,1.0,46.0,32.9333459,-96.9617262,halal restaurant,Food & Restaurant,75201,kausik@chophousegyro.com,,,kausik@chophousegyro.com,https://www.facebook.com/chophousegyro/,https://www.instagram.com/chophousegyro/,Yes,found_homepage
Rokhat Grill,"2205 N Central Expy #180, Plano, TX 75075",https://rokhatgrills.com,Yes,(469) 298-2091,,65.0,3.0,33.0297136,-96.8538571,halal restaurant,Food & Restaurant,75201,azizimamov77@gmail.com,,,azizimamov77@gmail.com,,,Yes,found_homepage
BK Khan BBQ,"13608 Midway Rd, Farmers Branch, TX 75244",https://bk-khan-bbq.shop,Yes,(214) 441-9055,,208.0,4.0,33.0297136,-96.8538571,halal restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Gyro Rice and Spice,"7722 Forest Ln, Dallas, TX 75230",https://gyroriceandspice.com,Yes,(214) 272-3882,,0.0,23.0,33.0297136,-96.8538571,halal restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Halal Fusionz,"4488 Spring Valley Rd, Farmers Branch, TX 75244",https://halalfusionz.com,Yes,(214) 628-0262,,4.0,43.0,33.0297136,-96.8538571,halal restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Shish Kabob Cafe,"7879 Spring Valley Rd # 115, Dallas, TX 75254",https://shishkabobcafe.site,Yes,(972) 680-8989,,679.0,1.0,33.0297136,-96.8538571,halal restaurant,Food & Restaurant,75201,omarbarzani@yahoo.com,,,omarbarzani@yahoo.com,https://www.facebook.com/shishkabobscafe/,,Yes,found_homepage
Shah's Halal Food - Irving,"8140 N MacArthur Blvd #125, Irving, TX 75063",https://shahshalalfood.com,Yes,(214) 434-1751,,4.0,47.0,33.0297136,-96.8538571,halal restaurant,Food & Restaurant,75201,support@shahshalalfood.com,,,support@shahshalalfood.com,https://www.facebook.com/ShahsHalal/,https://www.instagram.com/shahshalalfood/,Yes,found_homepage
CHOPPED HALAL GRILL,"3000 Northside Blvd #500, Richardson, TX 75080",https://choppedhalalgrill.com,Yes,(972) 235-2467,,4.0,85.0,33.0297136,-96.8538571,halal restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Noodle Wave Dallas,"11661 Preston Rd #202, Dallas, TX 75230",https://thai-noodle-wave.square.site,Yes,(214) 730-0971,,1.0,19.0,33.0297136,-96.8538571,halal restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Zaiqa House (HMS zabiha Halal),"1709 Belt Line Rd, Garland, TX 75044",https://zaiqa-house.com,Yes,(469) 781-5637,,6.0,16.0,33.0297136,-96.8538571,halal restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/profile.php?id=61585487007661,https://www.instagram.com/zaiqa_house_garland?igsh=MWh4em00ZncyMTlobw%3D%3D&utm_source=qr,No,no_contact_found
Bali Street Cafe,"2515 Inwood Rd Suite 119, Dallas, TX 75235",https://balicafetx.com,Yes,(972) 504-5629,,6.0,73.0,33.0297136,-96.8538571,halal restaurant,Food & Restaurant,75201,balistreetcafe@gmail.com,,,balistreetcafe@gmail.com,https://www.facebook.com/thekoiway,https://www.instagram.com/eatkoiway,Yes,found_homepage
Halal Cuts Taco Restaurant and Meat Shop,"3642 N Belt Line Rd, Irving, TX 75062",https://halalcutstx.com,Yes,(469) 565-8083,,7.0,38.0,33.0297136,-96.8538571,halal restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Lagos Kitchen - Dallas,"921 W Commerce St, Dallas, TX 75208",https://lagoskitchentexas.com,Yes,(317) 289-1698,,7.0,7.0,32.7819705,-97.3764995,African restaurant,Food & Restaurant,75201,order@lagoskitchentexas.com,,,order@lagoskitchentexas.com,,,Yes,found_homepage
Ghana Jollof,"2201 Wolf St, Dallas, TX 75201",https://order.store,Yes,(469) 573-2342,,,,32.7819705,-97.3764995,African restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Shuri African Restaurant,"9410 Walnut St, Dallas, TX 75243",https://shuriafricanrestaurant.shop,Yes,(972) 863-8820,,8.0,69.0,32.7819705,-97.3764995,African restaurant,Food & Restaurant,75201,localoria.com@gmail.com,,,localoria.com@gmail.com,,,Yes,found_homepage
Kanny's Restaurant and Lounge,"9780 Walnut St #138, Dallas, TX 75243",https://kannysrestaurant.com,Yes,(469) 918-8188,,5.0,88.0,32.7819705,-97.3764995,African restaurant,Food & Restaurant,75201,order@kannysrestaurant.com,info@kannysrestaurant.com,,order@kannysrestaurant.com | info@kannysrestaurant.com,,,Yes,found_subpage
Street Suya,"1499 Regal Row, Dallas, TX 75247",https://streetsuyausa.com,Yes,(469) 319-1228,,6.0,5.0,32.7819705,-97.3764995,African restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Suya Feast,"842 E Jefferson Blvd, Dallas, TX 75203",https://instagram.com,Yes,(945) 393-7660,,5.0,5.0,32.7819705,-97.3764995,African restaurant,Food & Restaurant,75201,,,,,https://developers.facebook.com/docs/instagram,https://about.instagram.com/,No,no_contact_found
La Marmite - African Restaurant,"2902 Buckner Blvd Suite 255, Dallas, TX 75227",https://order.toasttab.com,Yes,(214) 214-4282,,7.0,2.0,32.7819705,-97.3764995,African restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
OLORI AFRICAN CUISINE RESTAURANT AND EVENT CATERING SERVICES(DALLAS),"9203 Skillman St suite 114, Dallas, TX 75243",https://oloriafricancuisine.net,Yes,(214) 964-0065,,8.0,25.0,32.7819705,-97.3764995,African restaurant,Food & Restaurant,75201,,,,,,https://instagram.com/olori_african_cuisine?igshid=NDc0ODY0MjQ=,No,no_contact_found
Aso Rock | Restaurant & Lounge,"9220 Skillman St #115, Dallas, TX 75243",https://asorocktx.com,Yes,(214) 831-3316,,7.0,95.0,32.7819705,-97.3764995,African restaurant,Food & Restaurant,75201,asorock2023@gmail.com,,,asorock2023@gmail.com,https://www.facebook.com/asorockdallas/,https://www.instagram.com/asorockdallas/?hl=en,Yes,found_homepage
Dallul East African Cuisine,"13021 Coit Rd # 98, Dallas, TX 75240",https://dallulrestaurantandbar.com,Yes,(469) 941-4545,,3.0,31.0,32.7819705,-97.3764995,African restaurant,Food & Restaurant,75201,hailehani03@gmail.com,,,hailehani03@gmail.com,https://www.facebook.com/p/Dallul-East-African-Cuisine-100057111983523/,,Yes,found_homepage
West African Way,"1405 Jupiter Rd #116, Plano, TX 75074",https://l.instagram.com,Yes,(972) 424-2634,,2.0,61.0,32.7819705,-97.3764995,African restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Bea's catering Nigeria & Soul Food,"9605 Clark Rd Suite 100, Dallas, TX 75249",https://beasnigerian.com,Yes,(972) 803-3669,,3.0,24.0,32.7819705,-97.3764995,African restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Seinyaa African Food and Kitchen,"3645 E University Dr, McKinney, TX 75069",https://seinyaafood.com,Yes,(469) 489-9500,,9.0,1.0,33.1929732,-97.1331993,African restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
"Aldeez Afribbean, Restaurant & Lounge","3950 Rosemeade Pkwy Suite 100, Dallas, TX 75287",https://aldeez.com,Yes,(214) 731-6590,,293.0,1.0,33.0100601,-97.4216394,African restaurant,Food & Restaurant,75201,info@aldeez.com,,,info@aldeez.com,https://www.facebook.com/aldeezrestaurant,https://www.instagram.com/aldeezrestaurant,Yes,found_homepage
ALADINNS SPOT (Inside Shin-Chon Market),"11422 Harry Hines Blvd #210, Dallas, TX 75229",https://aladinnsspot.com,Yes,(469) 435-5316,,5.0,1.0,33.0100601,-97.4216394,African restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
East Soul Food | Restaurant and Lounge,"4425 W Walnut St STE 301, Garland, TX 75042",https://eastsoulfood.com,Yes,(469) 969-0087,,0.0,11.0,33.0100601,-97.4216394,African restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/profile.php?id=100049104232706&mibextid=ZbWKwL,https://www.instagram.com/east_soulfood/,No,no_contact_found
Yenat Guada Ethiopian Cuisine,"7015 Greenville Ave ste 300, Dallas, TX 75231",https://yenatguada.com,Yes,(469) 547-1624,,9.0,65.0,33.0100601,-97.4216394,African restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Lalibela Restaurant & Bar,"9191 Forest Ln # 2, Dallas, TX 75243",https://lalibeladallastx.com,Yes,(972) 792-8442,,4.0,23.0,33.0100601,-97.4216394,African restaurant,Food & Restaurant,75201,,,,,,,No,no_contact_found
Angie Winners Kitchen,"2905 E Arkansas Ln #100, Arlington, TX 76010",https://angiewinnerskitchen.com,Yes,(972) 854-6161,,298.0,1.0,33.0100601,-97.4216394,African restaurant,Food & Restaurant,75201,chefangiewinnerskitchen@gmail.com,,,chefangiewinnerskitchen@gmail.com,https://www.facebook.com/share/1a8sUFUS15/?mibextid=wwXIfr,https://www.instagram.com/angiewinnerskitchen/,Yes,found_homepage
Monrovia Lounge,"9220 Skillman St #227, Dallas, TX 75243",https://monrovialoungedfw.com,Yes,(469) 984-4636,,9.0,14.0,33.0100601,-97.4216394,African restaurant,Food & Restaurant,75201,,,,,https://www.facebook.com/monrovialoungedfw/,,No,no_contact_found
5 Senses Cuisine - Nigerian Fusion,"1499 Regal Row, Dallas, TX 75247",https://5sensescuisine.com,Yes,(682) 220-4228,,0.0,4.0,32.7819705,-97.3764995,Nigerian restaurant,Food & Restaurant,75201,info@5sensescuisine.com,,,info@5sensescuisine.com,,https://www.instagram.com/5sensescuisine/,Yes,found_subpage
