name,address,website,phone_number,reviews_count,reviews_average,latitude,longitude,keyword,searched_zipcode,website_clean,domain
VA Fire Basketball,"113 W Washington St #687, Middleburg, VA 20117",,(703) 662-5550,,,38.967965,-78.3143453,basketball training for kids,22218,,
Bon Air Youth Basketball League,"2730 Tinsley Dr, Bon Air, VA 23235",https://bonairbasketball.net,(804) 625-4774,,,37.535514,-78.1375375,basketball training for kids,22218,https://bonairbasketball.net,bonairbasketball.net
Twin Hoops Basketball Camp,"1309 Syracuse Ave NW, Roanoke, VA 24017",https://twinhoopssports.com,(540) 357-0183,,,37.2907706,-80.5339772,basketball training for kids,22218,https://twinhoopssports.com,twinhoopssports.com
NOVA Bulls Organization,"1309 Syracuse Ave NW, Roanoke, VA 24017",https://twinhoopssports.com,(540) 357-0183,,,37.2907706,-80.5339772,basketball training for kids,22218,https://twinhoopssports.com,twinhoopssports.com
In The Gym Basketball,"1309 Syracuse Ave NW, Roanoke, VA 24017",https://twinhoopssports.com,(540) 357-0183,,,38.1319444,-79.9076207,basketball training for kids,22218,https://twinhoopssports.com,twinhoopssports.com
VBR Star Soccer Club,"2002 Highland Farm Rd NW, Roanoke, VA 24017",https://vbrstarsoccer.com,(540) 345-7820,,,36.8454988,-80.6506381,soccer classes for kids,22218,https://vbrstarsoccer.com,vbrstarsoccer.com
Lynchburg Soccer Mania,"1971 University Blvd, Lynchburg, VA 24515",https://lynchburgsoccer.com,(434) 473-9214,,,36.8454988,-80.6506381,soccer classes for kids,22218,https://lynchburgsoccer.com,lynchburgsoccer.com
Soccer Post Roanoke,"1971 University Blvd, Lynchburg, VA 24515",https://lynchburgsoccer.com,(540) 344-9336,,,36.8454988,-80.6506381,soccer classes for kids,22218,https://lynchburgsoccer.com,lynchburgsoccer.com
"SML Soccer, Inc.","Moneta Rd, Moneta, VA 24121",https://smlsoccer.org,(844) 476-5538,,,36.8454988,-80.6506381,soccer classes for kids,22218,https://smlsoccer.org,smlsoccer.org
Southwest Virginia Rush Soccer Club,"49 Berkley Williams Dr, Radford, VA 24141",https://swvarush.com,(410) 271-3897,,,36.8454988,-80.6506381,soccer classes for kids,22218,https://swvarush.com,swvarush.com
Fluvanna Youth Soccer,"49 Berkley Williams Dr, Radford, VA 24141",https://swvarush.com,(410) 271-3897,,,36.8454988,-80.6506381,soccer classes for kids,22218,https://swvarush.com,swvarush.com
Culpeper Soccer Association,"145 W Davis St, Culpeper, VA 22701",https://culpepersc.org,(540) 825-0886,,,36.8454988,-80.6506381,soccer classes for kids,22218,https://culpepersc.org,culpepersc.org
Appalachian Soccer Association Soccer Fields,"Technology Park Dr, Lebanon, VA 24266",https://leagueapps.com,(276) 880-4712,,,36.8454988,-80.6506381,soccer classes for kids,22218,https://leagueapps.com,leagueapps.com
Lake Gaston Soccer Association,"330 Rideout Ln, South Hill, VA 23970",https://lakegastonsoccer.com,(434) 689-7000,,,36.8454988,-80.6506381,soccer classes for kids,22218,https://lakegastonsoccer.com,lakegastonsoccer.com
FCCWO Sportsplex,"330 Rideout Ln, South Hill, VA 23970",https://lakegastonsoccer.com,(434) 689-7000,,,36.8454988,-80.6506381,soccer classes for kids,22218,https://lakegastonsoccer.com,lakegastonsoccer.com
Piedmont Youth Soccer League,"1000 Irisburg Rd, Axton, VA 24054",https://pyslsoccer.net,(276) 638-5200 ext. 3,,,36.8454988,-80.6506381,soccer classes for kids,22218,https://pyslsoccer.net,pyslsoccer.net
Southeastern Stokes Youth Soccer Association,"1000 Irisburg Rd, Axton, VA 24054",https://pyslsoccer.net,(276) 638-5200 ext. 3,,,36.8454988,-80.6506381,soccer classes for kids,22218,https://pyslsoccer.net,pyslsoccer.net
Shenandoah Soccer Academy,"20 W Oates Ave, Winchester, VA 22601",,(703) 582-2802,,,36.8454988,-80.6506381,soccer academy for kids,22218,,
SCSL Soccer Plex,"Koontz Dr, New Market, VA 22844",https://shenandoahcountysoccerleague.com,,,,36.8454988,-80.6506381,soccer camp for kids,22218,https://shenandoahcountysoccerleague.com,shenandoahcountysoccerleague.com
Shenandoah Valley United,"735 E Market St, Harrisonburg, VA 22801",https://shenvalleysoccer.com,(540) 269-9703,,,36.8454988,-80.6506381,soccer camp for kids,22218,https://shenvalleysoccer.com,shenvalleysoccer.com
24/7 Basketball,"14112 Newbrook Dr, Chantilly, VA 20151",,,,,38.9127856,-114.3733242,basketball classes for kids,20120,,
South Loudoun Basketball,"25050 Riding Plz, Chantilly, VA 20152",,(703) 957-0020,,,38.9211706,-114.4398456,basketball classes for kids,20120,,
Ruach Lions,"Centreville, VA 20120",https://ruachlions.club,(571) 420-5399,,,35.030844,-114.5105112,basketball training for kids,20120,https://ruachlions.club,ruachlions.club
Team voltage basketball,"8809 Sudley Rd, Manassas, VA 20110",https://teamvoltagebasketball.org,(202) 487-0577,,,35.030844,-114.5105112,basketball training for kids,20120,https://teamvoltagebasketball.org,teamvoltagebasketball.org
Blockchain Basketball Training,"1521 Boyd Pointe Wy Unit 2509, Vienna, VA 22182",https://site123.me,(703) 989-7867,,,35.030844,-114.5105112,basketball training for kids,20120,https://site123.me,site123.me
Basketball Court,"Chalet Woods Courts, 14912 Cranoke St, Centreville, VA 20120",,,,,35.030844,-114.5105112,basketball training for kids,20120,,
Basketball court,"5117 Woodmere Dr, Centreville, VA 20120",,,,,35.030844,-114.5105112,youth basketball league,20120,,
KYSPC Promise Land,"15091 Braddock Rd, Chantilly, VA 20151",https://kychurch.com,(703) 818-9200,,,35.030844,-114.5105112,youth basketball league,20120,https://kychurch.com,kychurch.com
Western Fairfax Christian Ministries,"4511 Daly Dr J, Chantilly, VA 20151",https://wfcmva.org,(703) 988-9656,,,35.030844,-114.5105112,youth basketball league,20120,https://wfcmva.org,wfcmva.org
Xplosion Fastpitch Softball,"14522 Lee Rd # G, Chantilly, VA 20151",,(703) 932-6112,,,35.030844,-114.5105112,youth basketball league,20120,,
"Boys & Girls Clubs of Greater Washington, Manassas Branch","9501 Dean Park Ln, Manassas, VA 20110",,(703) 365-2582,,,35.030844,-114.5105112,youth basketball league,20120,,
Gateway Community Church,"42350 Tall Cedars Pkwy, South Riding, VA 20152",https://mygateway.life,(703) 327-2700,,,35.030844,-114.5105112,youth basketball league,20120,https://mygateway.life,mygateway.life
Mubarak Mosque,"4555 Ahmadiyya Dr, Chantilly, VA 20151",https://mubarakmosque.us,(703) 957-9610,,,35.030844,-114.5105112,youth basketball league,20120,https://mubarakmosque.us,mubarakmosque.us
Virginia Soccer Association,"Burke, VA 22015",,,,,35.030844,-114.5105112,soccer classes for kids,20120,,
Arrowhead Park,"5200 Arrowhead Park Dr, Centreville, VA 20120",,(703) 324-8662,,,35.030844,-114.5105112,soccer classes for kids,20120,,
Optimum Sports and Fitness,"5200 Arrowhead Park Dr, Centreville, VA 20120",,(703) 324-8662,,,35.030844,-114.5105112,soccer classes for kids,20120,,
NOVA Elite Baseball,"Historic District, Manassas, VA 20109",,(540) 316-8620,,,35.030844,-114.5105112,soccer classes for kids,20120,,
Football Field,"Historic District, Manassas, VA 20109",,(540) 316-8620,,,35.030844,-114.5105112,soccer classes for kids,20120,,
Champions TEQ | Elite Soccer Training,"Historic District, Manassas, VA 20109",,(540) 316-8620,,,35.030844,-114.5105112,soccer classes for kids,20120,,
Logos Academy,"2999 Centreville Rd, Herndon, VA 20171",https://logosacademy.net,(202) 669-4319,,,35.030844,-114.5105112,soccer classes for kids,20120,https://logosacademy.net,logosacademy.net
Compton Children's Academy,"2999 Centreville Rd, Herndon, VA 20171",https://logosacademy.net,(202) 669-4319,,,35.030844,-114.5105112,soccer classes for kids,20120,https://logosacademy.net,logosacademy.net
Ellanor C. Lawrence Park,"2999 Centreville Rd, Herndon, VA 20171",https://logosacademy.net,(202) 669-4319,,,35.030844,-114.5105112,soccer classes for kids,20120,https://logosacademy.net,logosacademy.net
Blee Elite Sports Therapy,"2999 Centreville Rd, Herndon, VA 20171",https://logosacademy.net,(202) 669-4319,,,35.030844,-114.5105112,soccer classes for kids,20120,https://logosacademy.net,logosacademy.net
Sky Zone Trampoline Park,"7807 Sudley Rd, Manassas, VA 20109",https://skyzone.com,(571) 762-1160,,,35.030844,-114.5105112,soccer classes for kids,20120,https://skyzone.com,skyzone.com
Soccer Rising,"7807 Sudley Rd, Manassas, VA 20109",https://skyzone.com,(571) 762-1160,,,35.030844,-114.5105112,soccer classes for kids,20120,https://skyzone.com,skyzone.com
FC Virginia,"14100 Parke Long Ct suite a, Chantilly, VA 20151",,(678) 595-7414,,,35.030844,-114.5105112,youth soccer programs,20120,,
FC UNITED,"14000r Thunderbolt Pl ste 105, Chantilly, VA 20151",https://fcunited.co,(571) 583-4421,,,35.030844,-114.5105112,youth soccer programs,20120,https://fcunited.co,fcunited.co
Barça Academy Northern Virginia,"19623 Evergreen Mills Rd, Leesburg, VA 20175",https://fcbarcelona.com,,,,35.030844,-114.5105112,soccer academy for kids,20120,https://fcbarcelona.com,fcbarcelona.com
Alexandria Soccer Association,"19623 Evergreen Mills Rd, Leesburg, VA 20175",https://fcbarcelona.com,,,,35.030844,-114.5105112,soccer academy for kids,20120,https://fcbarcelona.com,fcbarcelona.com
Barça Academy Northern Virginia,"19623 Evergreen Mills Rd, Leesburg, VA 20175",https://fcbarcelona.com,,,,35.030844,-114.5105112,soccer academy for kids,20120,https://fcbarcelona.com,fcbarcelona.com
Arlington Soccer Association,"19623 Evergreen Mills Rd, Leesburg, VA 20175",https://fcbarcelona.com,,,,35.030844,-114.5105112,soccer academy for kids,20120,https://fcbarcelona.com,fcbarcelona.com
"Elite Level Soccer, LLC","19623 Evergreen Mills Rd, Leesburg, VA 20175",https://fcbarcelona.com,,,,35.030844,-114.5105112,soccer academy for kids,20120,https://fcbarcelona.com,fcbarcelona.com
Virginia Fusion Park,"42254 Briarfield Ln, Aldie, VA 20105",https://virginiafusion.com,(512) 731-3725,,,35.030844,-114.5105112,soccer camp for kids,20120,https://virginiafusion.com,virginiafusion.com
DNA Skills Academy,"7631 Fullerton Rd Suite A, Springfield, VA 22153",,(703) 345-8391,,,38.9365406,-77.5753274,basketball classes for kids,22202,,
Blockchain Basketball Training,"1521 Boyd Pointe Wy Unit 2509, Vienna, VA 22182",https://site123.me,(703) 989-7867,,,38.9365406,-77.5753274,basketball classes for kids,22202,https://site123.me,site123.me
24/7 Basketball,"14112 Newbrook Dr, Chantilly, VA 20151",,,,,38.873111,-78.0091736,basketball classes for kids,22202,,
Fort Myer Basketball Courts,"Arlington, VA 22204",,,,,38.8584318,-77.6372282,basketball classes for kids,22202,,
Henderson Hall Smith Gym,"27 Southgate Rd, Arlington, VA 22214",https://hendersonhall.usmc-mccs.org,(703) 614-7214,,,38.8596527,-77.6380952,basketball classes for kids,22202,https://hendersonhall.usmc-mccs.org,hendersonhall.usmc-mccs.org
Jennie Dean Park,"27 Southgate Rd, Arlington, VA 22214",https://hendersonhall.usmc-mccs.org,(703) 614-7214,,,38.8596527,-77.6380952,basketball classes for kids,22202,https://hendersonhall.usmc-mccs.org,hendersonhall.usmc-mccs.org
Virginia Highlands Park Tennis Courts,"Unnamed Road, Arlington, VA 22202",,,,,38.8596527,-77.6380952,basketball classes for kids,22202,,
Crystal City Workout Park,"2451 Crystal Dr, Arlington, VA 22202",,,,,38.8612872,-77.6787726,basketball classes for kids,22202,,
Rocky Run Park Basketball Court,"1109 N Barton St, Arlington, VA 22201",,,,,38.8612872,-77.6787726,basketball classes for kids,22202,,
Angel Park Basketball Court,"Alexandria, VA 22314",,,,,38.8612872,-77.6787726,basketball classes for kids,22202,,
Champs Sports,"1100 S Hayes St, Arlington, VA 22202",https://stores.champssports.com,(703) 415-3747,,,38.8612872,-77.6787726,basketball classes for kids,22202,https://stores.champssports.com,stores.champssports.com
Arlington Youth Football Club,"475 Long Bridge Drive, Arlington, VA 22202",,,,,38.8612872,-77.6787726,basketball classes for kids,22202,,
Basketball Courts,"S 2nd St &, S Jackson St, Arlington, VA 22204",,,,,38.8612872,-77.6787726,basketball classes for kids,22202,,
Foot Locker,"1100 South Hayes Street Space 0x01, Arlington, VA 22202",https://stores.footlocker.com,(703) 415-3668,,,38.8612872,-77.6787726,basketball classes for kids,22202,https://stores.footlocker.com,stores.footlocker.com
JD Sports,"1100 S Hayes St, Arlington, VA 22202",https://jdsports.com,(703) 413-1265,,,38.8612872,-77.6787726,basketball classes for kids,22202,https://jdsports.com,jdsports.com
"EIE Sports, LLC","429 Thorncliff Dr, Newport News, VA 23608",https://eiesports.org,(770) 855-7888,,,37.152093,-77.1261223,basketball classes for kids,22202,https://eiesports.org,eiesports.org
Marine Corps Exchange,"26 Joint Base Myer, 1555 Southgate Rd, Arlington, VA 22214",https://hendersonhall.usmc-mccs.org,(703) 979-8420,,,38.8645081,-77.5896586,basketball classes for kids,22202,https://hendersonhall.usmc-mccs.org,hendersonhall.usmc-mccs.org
Public Basketball Court,"Blue Park Basketball Half Court, 18 E Linden St, Alexandria, VA 22301",,,,,38.8645081,-77.5896586,basketball classes for kids,22202,,
Kids Foot Locker,"1100 S Hayes St, Arlington, VA 22202",https://stores.kidsfootlocker.com,(703) 415-2566,,,38.8645081,-77.5896586,basketball classes for kids,22202,https://stores.kidsfootlocker.com,stores.kidsfootlocker.com
Dudley's Sport and Ale,"2766 S Arlington Mill Dr, Arlington, VA 22206",https://dudleyssportandale.com,(571) 312-2304,,,38.9057482,-77.6284551,basketball classes for kids,22202,https://dudleyssportandale.com,dudleyssportandale.com
"Veritas Collegiate Academy, National Landing Campus","935 23rd St S, Arlington, VA 22202",https://veritascollegiateacademydc.com,(866) 564-4233,,,38.9057482,-77.6284551,basketball classes for kids,22202,https://veritascollegiateacademydc.com,veritascollegiateacademydc.com
Casual Adventure Outfitters,"3451 Washington Blvd, Arlington, VA 22201",https://casualadventure.com,(703) 527-0600,,,38.9048213,-77.6284585,basketball training for kids,22202,https://casualadventure.com,casualadventure.com
DSW Designer Shoe Warehouse,"1301 S Joyce St, Arlington, VA 22202",https://stores.dsw.com,(703) 412-0818,,,38.9048213,-77.6284585,basketball training for kids,22202,https://stores.dsw.com,stores.dsw.com
Cookology Culinary School,"4238 Wilson Blvd 3rd Floor, Suite #3110, Arlington, VA 22203",https://cookologyonline.com,(703) 433-1909,,,38.9029674,-77.6284651,basketball academy for kids,22202,https://cookologyonline.com,cookologyonline.com
Orange Line Sports,"4302 36th St S, Arlington, VA 22206",https://orangelinesports.com,(516) 967-9113,,,38.8707089,-77.2123392,basketball camp,22202,https://orangelinesports.com,orangelinesports.com
JST Athletics,"950 N Washington St, Alexandria, VA 22314",https://jstathletics.org,(703) 927-5008,,,38.8707089,-77.2123392,basketball camp,22202,https://jstathletics.org,jstathletics.org
Washington Sailing Marina,"1 Marina Dr, Alexandria, VA 22314",https://washingtonsailingmarina.com,(703) 548-9027,,,38.8332089,-77.1858792,basketball skills training,22202,https://washingtonsailingmarina.com,washingtonsailingmarina.com
"Capital Tennis & Pickleball (aka Capital Tennis & Stringing, LLC)","2200 Wilson Blvd #102, Arlington, VA 22201",https://capitalstringing.com,(703) 597-4619,,,38.8332089,-77.1858792,basketball skills training,22202,https://capitalstringing.com,capitalstringing.com
LTB Soccer,"1900 Columbia Pike, Arlington, VA 22204",https://ltbsoccer.com,(202) 215-8676,,,38.858657,-77.2385516,soccer classes for kids,22202,https://ltbsoccer.com,ltbsoccer.com
Chesterfield Park Soccer Field,"4901 Chesterfield Rd, Arlington, VA 22206",,,,,38.8773212,-77.31464,soccer classes for kids,22202,,
Feya Preschool LLC,"1611 S Walter Reed Dr, Arlington, VA 22204",https://feyapreschool.com,(703) 271-1611,,,38.8561791,-77.2322438,soccer classes for kids,22202,https://feyapreschool.com,feyapreschool.com
Simpson Field,"500 E Monroe Ave, Alexandria, VA 22301",,,,,38.8561791,-77.2322438,soccer classes for kids,22202,,
Aurora Hills Water Playground,"Arlington, VA 22202",,,,,38.9247839,-77.146482,soccer classes for kids,22202,,
ChildSpace Learning Center,"2721 Mt Vernon Ave, Alexandria, VA 22301",https://mychildspace.com,(571) 429-3082,,,38.8733849,-77.2829149,soccer classes for kids,22202,https://mychildspace.com,mychildspace.com
Steve & Kate's Camp - Alexandria,"2400 Russell Rd, Alexandria, VA 22301",https://steveandkatescamp.com,(703) 997-9147,,,38.8299881,-77.2033176,soccer classes for kids,22202,https://steveandkatescamp.com,steveandkatescamp.com
Crystal City Sports Pub,"529 23rd St S, Arlington, VA 22202",https://ccsportspub.com,,,,38.8299881,-77.2033176,soccer classes for kids,22202,https://ccsportspub.com,ccsportspub.com
Burke Athletic Club,"Burke, VA 22015",,,,,38.7942325,-77.4165345,soccer classes for kids,22202,,
Urban Kempo,"3000 Washington Blvd C, Arlington, VA 22201",,(703) 888-2425,,,38.8847512,-77.2386256,soccer classes for kids,22202,,
Golf Galaxy Performance Center,"Crossroads Center, 5821 Crossroads Center Way, Falls Church, VA 22041",https://stores.golfgalaxy.com,(571) 473-4997,,,38.8847512,-77.2386256,soccer classes for kids,22202,https://stores.golfgalaxy.com,stores.golfgalaxy.com
Instrata Pentagon City,"901 15th St S, Arlington, VA 22202",https://instratapentagoncity.com,(703) 594-4142,,,38.8847512,-77.2386256,soccer classes for kids,22202,https://instratapentagoncity.com,instratapentagoncity.com
Canchas futbol,"2700 Duke St, Alexandria, VA 22314",,,,,38.8061327,-77.2218958,soccer classes for kids,22202,,
